Area;Perimeter;MajorAxisLength;MinorAxisLength;AspectRation;Eccentricity;ConvexArea;EquivDiameter;Extent;Solidity;roundness;Compactness;ShapeFactor1;ShapeFactor2;ShapeFactor3;ShapeFactor4;Class
59490;970,189;404,597271880576;188,500259489495;2,14640167062011;0,884839475083193;60130;275,218132608109;0,605126640219713;0,98935639447863;0,79422058726469;0,680227356276749;0,006801097190798;0,000898204276907;0,462709256227255;0,993159920577567;HOROZ
59499;986,818;396,940129758929;191,992442186283;2,06747789256096;0,875244300040254;60449;275,238950136418;0,609339955962927;0,984284272692683;0,767795222394951;0,693401673203403;0,00667137480897;0,000951337562285;0,48080588040128;0,994055528342955;HOROZ
59503;973,139;397,230105772964;191,588896745475;2,07334617256387;0,875999436820752;60107;275,248201865837;0,80292276137529;0,989951253597751;0,789585147772676;0,692918784013702;0,006675799636539;0,000949319484221;0,480136441239027;0,995489052751375;HOROZ
59526;957,048;388,570711120883;196,295486191889;1,97951933923246;0,863018017639816;60134;275,30139327636;0,793077261281426;0,98988924734759;0,816674741979115;0,708497540852262;0,006527747725715;0,001014603867816;0,501968765393703;0,993656878787476;HOROZ
59527;958,355;393,743841773346;193,121732798888;2,03883755632713;0,87145494506851;60192;275,303705713254;0,77494987892832;0,98895202020202;0,814462388904611;0,699194949877411;0,006614542002341;0,000975152801155;0,488873577934075;0,996733810988013;HOROZ
59530;972,704;401,623235000426;189,327398795623;2,12131597198974;0,881916584419238;60280;275,310642907397;0,770874339583549;0,987558062375581;0,790650123235462;0,685494809350622;0,006746568704862;0,000918923573086;0,469903133646646;0,996813022692658;HOROZ
59550;977,952;384,730961629248;198,574043445489;1,93746853795049;0,856505791189091;60413;275,356886401955;0,631187331736375;0,985714995116945;0,782449921734787;0,715712832769894;0,006460637474882;0,001045707810357;0,512244858991506;0,992458298022928;HOROZ
59562;962,76;394,872264868627;193,683204923054;2,03875325702866;0,871443530462467;60357;275,384628771316;0,638912726336566;0,986828371191411;0,807500983184549;0,697401801220291;0,006629600498113;0,000967385069093;0,486369272345307;0,991586938112656;HOROZ
59563;961,018;390,245046856551;195,973442060158;1,9913159801355;0,864762842020535;60387;275,386940509278;0,785791556728232;0,986354678987199;0,810444694268835;0,705676965607987;0,006551803080042;0,001002222999846;0,497979979789696;0,991635491542778;HOROZ
59564;949,712;387,988126798744;196,886256214419;1,97062067337095;0,861678652173343;60153;275,389252227833;0,802208754208754;0,990208302162818;0,829869623378279;0,709787834231027;0,006513802410831;0,001019831796524;0,503798769622371;0,992796270636694;HOROZ
59565;1004,123;413,968586752145;184,816032272387;2,23989543364953;0,894808874700931;60486;275,391563926984;0,56676752683261;0,984773335978574;0,742381567399496;0,66524749157324;0,006949862952273;0,000839632007541;0,442554225044488;0,991275187819457;HOROZ
59602;1017,207;390,998597551458;195,068291444448;2,00441904040979;0,866660896415037;60599;275,477083158119;0,722343416715144;0,983547583293454;0,723855730430771;0,704547496802374;0,006560159013984;0,000997092005489;0,496387175250492;0,994967905487317;HOROZ
59605;1001,665;399,345709722798;196,111064672084;2,03632421449826;0,871113950584427;62307;275,484015986299;0,778326216685601;0,956634086057746;0,746530504338903;0,689838426403838;0,006699869301616;0,000935913309049;0,475877054543323;0,969039969290677;HOROZ
59605;1001,665;399,345709722798;196,111064672084;2,03632421449826;0,871113950584427;62307;275,484015986299;0,778326216685601;0,956634086057746;0,746530504338903;0,689838426403838;0,006699869301616;0,000935913309049;0,475877054543323;0,969039969290677;HOROZ
59622;963,272;384,285851742708;198,998615562294;1,93109811672238;0,855477441718574;60247;275,523298717549;0,654546652175345;0,989626039470845;0,807455377273923;0,716974870316125;0,006445370026881;0,001050614412438;0,514052964664824;0,992686711959799;HOROZ
59651;1028,745;421,98645561252;180,963315076831;2,33188950718193;0,903381985402379;60407;275,590297512444;0,582267731292583;0,987484894134786;0,708291643251382;0,653078538059758;0,007074256183677;0,000793820286622;0,426511576874271;0,994577870804731;HOROZ
59663;973,132;394,517883074445;194,044429094834;2,03313171583831;0,870678793844365;60316;275,618016387779;0,757625396825397;0,989173685257643;0,791719684884156;0,698619829955263;0,00661243791084;0,000971639148352;0,48806966680672;0,992309919123381;HOROZ
59664;982,497;410,284948217504;185,62431392967;2,21029745258993;0,89180103803773;60327;275,620326168225;0,623898108353986;0,989009896066438;0,776711551430161;0,671777815310229;0,006876591382031;0,000863884361097;0,451285433142984;0,997475043266883;HOROZ
59664;982,497;410,284948217504;185,62431392967;2,21029745258993;0,89180103803773;60327;275,620326168225;0,623898108353986;0,989009896066438;0,776711551430161;0,671777815310229;0,006876591382031;0,000863884361097;0,451285433142984;0,997475043266883;HOROZ
59680;951,625;389,022583049679;196,44433147513;1,98031971769534;0,863137499750673;60281;275,65728002321;0,730942582794435;0,990030026044691;0,828146160853037;0,708589403376637;0,006518474917052;0,001013688162401;0,502098942577659;0,994316436220517;HOROZ
59685;1139,285;406,794056895177;188,020878065448;2,16355790421092;0,88677485807897;61010;275,668827086993;0,681919451585261;0,97828224881167;0,577843594442595;0,677661884224693;0,006815683285502;0,000886627913432;0,459225629330961;0,993561240155234;HOROZ
59689;980,742;403,751103130948;189,589579869715;2,12960598049959;0,882895016127565;60517;275,678064389783;0,810133282662396;0,986317894145447;0,779820447507497;0,682792101995501;0,006764246396002;0,000906886918125;0,466205054547435;0,992833072303353;HOROZ
59704;975,007;409,635116921323;186,179217611336;2,20021934873778;0,890746666330835;60312;275,712701518933;0,581241846609163;0,989919087412124;0,789219532701546;0,673069007342669;0,00686110004223;0,000868584124318;0,453021888645246;0,996747524799002;HOROZ
59718;1001,425;379,239457605983;202,104718987664;1,87645028530546;0,846164920599992;60836;275,745025580688;0,767267961763799;0,981622723387468;0,748304333472418;0,727100042072041;0,006350505000268;0,001094875415448;0,528674471181164;0,992031362281611;HOROZ
59720;966,881;400,718856712247;191,643518887045;2,09095960583166;0,878224112813856;60505;275,749642994481;0,810026313647831;0,98702586563094;0,802756093618492;0,688137426965397;0,006709960762094;0,000928112154599;0,473533118390558;0,990138622578155;HOROZ
59763;997,957;381,674770704275;199,993621032205;1,90843472273955;0,851724644462556;60551;275,848898696383;0,668430118110236;0,986986176941752;0,754082038811969;0,722732860197651;0,00638647274575;0,001074860318855;0,522342787209477;0,996857112283123;HOROZ
59775;958,63;395,446345842183;192,938304702443;2,04959998198416;0,872899484270845;60415;275,876591588602;0,705892772791686;0,989406604320119;0,817386417701687;0,697633432421956;0,006615580858924;0,000966622465618;0,48669240603284;0,997524746636738;HOROZ
59795;962,167;394,771045248669;193,997308736544;2,03493052465374;0,870924260901079;60463;275,92274023255;0,800575712946847;0,988951921009543;0,811659393321355;0,698943713206585;0,006602074508716;0,000971916590625;0,488522314231009;0,994108969203169;HOROZ
59822;957,494;383,091760367388;203,720799930065;1,88047445572028;0,846882105002658;61541;275,985028661243;0,648357484257644;0,972067402219659;0,819971334546759;0,720414942875751;0,006403860793143;0,00106402662401;0,518997689918671;0,975961898469895;HOROZ
59884;990,679;409,512386068303;188,965150660833;2,16713179459911;0,88717172971596;60928;276,128008171791;0,626178974005061;0,982865021008403;0,766751707005793;0,674284875294919;0,0068384273941;0,000871986328622;0,454660093051485;0,985308343387263;HOROZ
59897;958,442;373,206208763783;207,796111266825;1,79602114057159;0,830655761908352;60787;276,157978358406;0,643652345848826;0,985358711566618;0,819376042189592;0,739960836324665;0,006230799685523;0,001152281237413;0,547542039294298;0,983397077924238;HOROZ
59911;973,464;400,624998115926;190,846785797159;2,09919698905346;0,879243489088208;60520;276,190250306973;0,758684007243532;0,989937210839392;0,794468425845929;0,689398443945961;0,006687002355426;0,000931735052364;0,475270214515112;0,997685803296913;HOROZ
59921;997,748;392,785981077569;195,359757102893;2,01057775102932;0,867538820787746;60874;276,2132993903;0,650664552838466;0,984344712028124;0,756392449126551;0,703215778303841;0,006555063852031;0,00098880605134;0,494512430855477;0,994255691085447;HOROZ
59921;984,477;389,478189113864;198,96836294822;1,95748803147776;0,859664632027963;61068;276,2132993903;0,808956150772222;0,981217659003078;0,776922623329837;0,70918810631922;0,006499861302613;0,0010142140587;0,502947770144642;0,984514240516562;HOROZ
59930;973,199;396,55265003143;193,59510334787;2,04836095114899;0,872734460861003;60675;276,234041920938;0,622895272938927;0,987721466831479;0,795153241483365;0,696588566232109;0,006616930586208;0,000961040540423;0,485235630605306;0,993937717838063;HOROZ
59944;997,437;401,032437521925;191,914579774017;2,08964028680963;0,878059615276555;60967;276,266304984167;0,601847389558233;0,983220430724818;0,757154721483578;0,688887678740607;0,006690118068896;0,000929409727639;0,474566233920622;0,991672721160054;HOROZ
59959;976,082;401,937715237938;193,03699146817;2,08217975311853;0,877122930057349;61334;276,300868371375;0,588421755088422;0,977581765415593;0,790845480526196;0,687422100232148;0,006703542674793;0,000923374979889;0,472549143887578;0,983932259756209;HOROZ
59965;967,751;403,72739135567;190,350531122041;2,1209680318508;0,881875243704899;60695;276,314692515697;0,750763721955128;0,987972650135926;0,804600771239779;0,68440908006728;0,006732717274338;0,000911240872353;0,46841578887854;0,993494913825556;HOROZ
59965;994,266;389,088529052405;197,967275160695;1,96541841946641;0,860886225204834;60910;276,314692515697;0,661580555831375;0,98448530618946;0,762258937256903;0,710158927554712;0,006488593830608;0,001018011200105;0,504325702385659;0,991211024879109;HOROZ
59986;985,188;403,037410786819;189,976098543429;2,1215164111536;0,881940389605049;60707;276,363071575208;0,618055555555556;0,988123280676034;0,776643193743758;0,685700791486542;0,006718857913293;0,000916249652085;0,47018557544527;0,99750641459484;HOROZ
59990;977,492;410,833413808765;187,520389341252;2,19087329784243;0,889754711391424;60602;276,372285673984;0,746515679442509;0,989901323388667;0,788973293107415;0,672711314086615;0,006848364957639;0,000865130427857;0,45254051210014;0,991458924152138;HOROZ
59998;985,424;406,946979828419;188,591156298057;2,15782642100812;0,886133894321392;60719;276,39071295002;0,712870110736182;0,988125627892422;0,776426530943543;0,679181138207623;0,006782675752999;0,000890273168459;0,461287018497002;0,99537731618089;HOROZ
60003;987,126;402,558419277151;190,704722133951;2,11089906307822;0,880669170234007;60734;276,402229373686;0,597401433691756;0,987963908189811;0,773815895500165;0,68661395747232;0,006708971539376;0,000919784787231;0,471438726595801;0,995159566269868;HOROZ
60019;969,914;385,908492173432;201,905836693864;1,91132905562586;0,852212291875961;61528;276,439078705345;0,663193370165746;0,975474580678715;0,80173743633484;0,716333235240415;0,00642977210839;0,001044325177192;0,513133303909999;0,980766593172475;HOROZ
60037;957,698;371,108997556465;208,876278083594;1,77669288710681;0,826563501344364;61069;276,480528332946;0,646226212003789;0,983101082382223;0,822567764243718;0,74501165467129;0,006181338134092;0,001174666357909;0,555042365596053;0,986139822997446;HOROZ
60049;941,57;361,876562663207;218,028992028666;1,65976349886362;0,798122296949467;61976;276,508157966093;0,700279883381924;0,968907318962179;0,851158455978395;0,764095237147023;0,006026354521528;0,001267139444252;0,583841531430766;0,969038862989422;HOROZ
60061;976,479;391,662571768351;195,988048525648;1,9984002836637;0,865794196431155;60896;276,535784838669;0,806296147133843;0,98628809774041;0,791546817523194;0,70605619421359;0,006521079765045;0,000999669276711;0,498515349387379;0,996233215626447;HOROZ
60086;972,189;406,318820736618;189,36018833134;2,14574575742207;0,884764474195907;60884;276,593331960402;0,653677110530897;0,986893108205768;0,798880373467673;0,680729805867629;0,006762287733193;0,000895720420597;0,463393068596579;0,994323710959906;HOROZ
60090;979,426;375,681718688737;207,457316821665;1,81088681008866;0,833701324459558;61492;276,602538388815;0,814227642276423;0,977200286216093;0,787170501003232;0,736268294752953;0,006251984002142;0,00113329250819;0,542091001858422;0,981665445133162;HOROZ
60108;1028,464;416,773637541533;184,519176956418;2,25870093513354;0,896653810376507;61050;276,643963525216;0,593225691840038;0,984570024570024;0,714108089686686;0,663775101412569;0,006933746548571;0,000830293343932;0,440597385255266;0,995177726093461;HOROZ
60121;964,754;399,893783554487;192,674343296555;2,07549057499051;0,876273623077381;60593;276,673877821927;0,809176435752837;0,992210321324245;0,811713714753912;0,69186841406408;0,006651482569393;0,000940139363105;0,478681902379545;0,993499776807274;HOROZ
60134;984,152;385,504337604803;199,989508634921;1,92762280499692;0,854911607202141;61079;276,70378888462;0,681745006008662;0,984528233926554;0,780199375761865;0,717770883211905;0,006410754940712;0,001049620456515;0,515195040786799;0,993101709641951;HOROZ
60134;984,152;385,504337604803;199,989508634921;1,92762280499692;0,854911607202141;61079;276,70378888462;0,681745006008662;0,984528233926554;0,780199375761865;0,717770883211905;0,006410754940712;0,001049620456515;0,515195040786799;0,993101709641951;HOROZ
60147;957,495;384,50006163379;200,828982134452;1,91456460888884;0,852754485680522;60778;276,733696714343;0,770384507006174;0,989617953864885;0,824424339585711;0,719723413147103;0,006392672313395;0,001058095163623;0,518001791432115;0,991747897216946;HOROZ
60153;946,769;373,528552165435;206,388819890361;1,80982939077738;0,833487528722941;60790;276,747499237941;0,815081300813008;0,989521302845863;0,843294168068313;0,740900521883989;0,006209641284149;0,001154212778845;0,548933583327967;0,993476132691698;HOROZ
60166;978,007;404,44121539473;189,68528381716;2,13216970371078;0,883195075237653;60719;276,77740234444;0,596932296213985;0,990892471878654;0,790454865357691;0,684345194824686;0,006722089143282;0,000909462756422;0,468328345679638;0,998555510047115;HOROZ
60171;1004,014;415,677963863772;184,85934993743;2,24861747054973;0,895670789534706;60961;276,788902679026;0,579782621263803;0,987040894998442;0,750097220040691;0,665873408602764;0,006908277473596;0,000837753446149;0,443387396284264;0,997008645506353;HOROZ
60178;974,122;390,952196224866;197,937016682458;1,97513432695641;0,862360538313899;60876;276,805002344742;0,640436763015623;0,988534069255536;0,796931347955414;0,7080277461481;0,006496596700204;0,001007086509643;0,501303289315559;0,990141334943323;HOROZ
60182;984,867;413,1495539843;186,351450302854;2,21704501528085;0,892498261305232;60972;276,814201733313;0,615162882930768;0,987043232959391;0,77968882351011;0,670009683088832;0,006865002060156;0,000853384502125;0,448912975432798;0,995260274478178;HOROZ
60211;999,348;403,120902375497;191,742249490993;2,10241041526131;0,879637588635602;61166;276,8808881596;0,606171348031813;0,984386750809273;0,757621357243156;0,686843293235369;0,006695137140647;0,000919115071445;0,471753709462406;0,991819912211923;HOROZ
60239;966,28;394,180244791233;195,988834485483;2,01123827194569;0,867632447038624;60865;276,945259817354;0,62377939547069;0,989714942906432;0,810740066966011;0,702585336218537;0,00654360538507;0,000983542631589;0,493626154669315;0,99279981430431;HOROZ
60251;966,081;380,432303532025;208,213607791928;1,82712507393945;0,836931332286138;62727;276,972843090867;0,79963635398418;0,96052736461173;0,811235676210404;0,728047646110452;0,006314124305522;0,001094289163586;0,53005337500697;0,968473812001463;HOROZ
60254;1003,745;389,951672721795;198,520547512913;1,96428872279042;0,860713215990576;61057;276,979738480042;0,61528250058716;0,986848354815992;0,751534560845858;0,710292474312962;0,006471797270253;0,001016139936178;0,50451539906563;0,991013908858726;HOROZ
60264;979,689;399,665228780883;192,449889972786;2,07672360237462;0,876430856491109;60857;277,002721870959;0,813411078717201;0,990255845670999;0,789026073637856;0,693086868517216;0,006631906756619;0,000943993180005;0,480369407311;0,997594486021463;HOROZ
60313;961,548;393,568196018026;196,088120529058;2,0070986195194;0,867043973045931;60983;277,115312932382;0,757092287607953;0,989013331584212;0,819745152725836;0,704110026511618;0,006525428945966;0,000989352242846;0,495770929434192;0,995061148065217;HOROZ
60319;950,938;375,019063327698;207,536332108059;1,80700439059719;0,832914239703598;60953;277,129096449435;0,706625899112017;0,989598543139796;0,838223036549897;0,738973357755083;0,006217262609256;0,001143652539511;0,546081623471822;0,986771891238021;HOROZ
60350;965,925;390,340533842565;197,880910808077;1,97260328067296;0,861978811338815;61036;277,200300369186;0,616999959105222;0,98876073137165;0,812831124950604;0,710149923812392;0,006467945879744;0,00101472023098;0,504312914290746;0,994809309215665;HOROZ
60358;982,422;412,444190841651;188,888076830473;2,18353745647916;0,888966385448936;61208;277,218672605445;0,781596394903139;0,986112926414848;0,785866083903385;0,67213620354245;0,006833297836934;0,000860278892856;0,451767076112457;0,986450332295622;HOROZ
60361;982,77;396,387790507195;194,860032868176;2,03421802138027;0,870827118221821;61211;277,22556188014;0,704320836396308;0,986113607031416;0,785348662839743;0,699379669402576;0,006566952013837;0,000969160308105;0,489131921973656;0,995000970511178;HOROZ
60372;968,735;356,622919018412;222,345729387056;1,60391170993713;0,781842716229933;62664;277,250821089409;0,741142674752634;0,963423975488319;0,808417014855064;0,777434108420536;0,0059070913506;0,001331091199154;0,604403792935634;0,969410321019883;HOROZ
60395;979,824;406,308294150695;190,344381116716;2,13459568266191;0,883477924356657;61054;277,303628364795;0,798284339642593;0,989206276411046;0,790523352460053;0,682495613200418;0,006727515425957;0,000900396756801;0,465800262037815;0,994295228328706;HOROZ
60398;998,835;411,934150099735;189,101313982753;2,17837804203363;0,888406742212229;61168;277,310515528918;0,845200111950742;0,987411718545645;0,760755179418161;0,673191371634951;0,006820327661508;0,00086405057986;0,453186622843746;0,987211788146192;HOROZ
60413;977,491;390,72321058083;199,293849093141;1,960538232157;0,860136443696828;61469;277,344948784155;0,765050781348935;0,98282060876214;0,794538107687865;0,70982460543326;0,006467535308308;0,001012797848;0,503850970478484;0,987819090932477;HOROZ
60414;1028,367;390,322183421113;197,838713126761;1,9729312693771;0,862028370306654;61241;277,347244182505;0,769458065337833;0,986495974918764;0,717878904905874;0,71055977846711;0,006460790270817;0,001015939597259;0,504895198775229;0,996123525422017;HOROZ
60434;1008,876;412,880088972596;187,986826562345;2,19632458573189;0,890334963717312;61231;277,393148160737;0,57870343770947;0,98698371739805;0,746131924983877;0,671849177447617;0,006831917281209;0,000858636846432;0,45138131723704;0,991379884587757;HOROZ
60453;978,679;404,643303927097;190,781086780959;2,12098227740824;0,881876936736783;61185;277,436749905046;0,679858299595142;0,988036283402795;0,793135123315734;0,685632870264993;0,006693518997024;0,000912432578904;0,470092432787812;0,997057718686676;HOROZ
60459;986,59;415,397113557558;187,449570674224;2,21604729241815;0,892395602257604;61167;277,450517453371;0,703715343250227;0,988425131198195;0,780544028056485;0,667916334509934;0,006870724185937;0,000843471739695;0,446112229905186;0,988605799196009;HOROZ
60489;978,422;403,225665688148;192,611863624855;2,09346225149194;0,878535213524789;61345;277,519344950015;0,655281117972051;0,986046132529138;0,794024403479324;0,688248215738942;0,006666099054178;0,000922639199349;0,473685606467837;0,991642936215484;HOROZ
60497;993,986;407,929281587931;190,716269656843;2,13893278387796;0,883980974535627;61518;277,537696066396;0,662632259195163;0,983403231574499;0,769454896759592;0,680357377107216;0,006742967115525;0,000891208248081;0,462886160584211;0,990082384076967;HOROZ
60516;970,091;391,907258283363;199,308475340435;1,96633513759991;0,861026372875345;61355;277,581275105496;0,760757790991489;0,986325482845734;0,808081431300835;0,708283067584307;0,006476093236225;0,001005356971015;0,501664903826637;0,986441327694997;HOROZ
60516;970,091;391,907258283363;199,308475340435;1,96633513759991;0,861026372875345;61355;277,581275105496;0,760757790991489;0,986325482845734;0,808081431300835;0,708283067584307;0,006476093236225;0,001005356971015;0,501664903826637;0,986441327694997;HOROZ
60523;1001,723;387,151009065454;200,848798315006;1,92757443566208;0,854903707675141;61382;277,59732881641;0,778981916468241;0,986005669414486;0,757940336174945;0,717025972595303;0,006396758406977;0,001042987876611;0,514126245376241;0,991016607290172;HOROZ
60527;982,833;386,109776347347;200,804107744209;1,92281811704363;0,854123647318011;61388;277,606501948685;0,813010423382764;0,985974457548707;0,787407509993186;0,718983353840147;0,006379132888584;0,001051518103973;0,516937063099227;0,993975950298522;HOROZ
60535;964,156;392,024797068079;197,582505695968;1,98410682002034;0,863700663968447;61253;277,624847303953;0,672499027939788;0,988278125153054;0,818317416122579;0,708181853240627;0,006476002264278;0,001004768313672;0,501521537259329;0,99507230246332;HOROZ
60537;989,384;396,84847823379;195,46441189411;2,03028507536593;0,870288862440727;61405;277,629433453358;0,605975975975976;0,98586434329452;0,777143096502186;0,699585480808627;0,00655546984875;0,00096860506829;0,489419844958238;0,993661806806618;HOROZ
60560;984,12;402,407092422992;192,491116803596;2,09052292440892;0,878169703662862;61331;277,682168727417;0,666541928525045;0,98742886957656;0,785777546294639;0,690052869236037;0,006644767047936;0,000929370722147;0,476172962340887;0,995450493757329;HOROZ
60563;1005,91;408,414861752127;189,814013856334;2,15165810708395;0,885437823363002;61453;277,689046503091;0,621981904263076;0,985517387271574;0,752140531594289;0,679919054149465;0,006743636572695;0,000889002062073;0,462289920195503;0,994689854611846;HOROZ
60619;982,002;404,316393561478;191,984569616528;2,10598380051618;0,880073511683359;61371;277,817400395117;0,59533115964802;0,987746655586515;0,789939602650063;0,687128706179641;0,006669796492213;0,000917159176097;0,472145858856108;0,994331530231761;HOROZ
60626;967,088;380,494390396955;208,345623354497;1,826265338675;0,836762785518689;62564;277,833440462292;0,629710415887656;0,969023719711016;0,814585715996884;0,730190634801315;0,006276092607082;0,001100561053596;0,533178363151548;0,973725163955145;HOROZ
60627;997,144;423,870736374948;183,178566638124;2,31397561491088;0,90179854244479;61352;277,835731824866;0,655824066461858;0,988182944321294;0,766231817427249;0,65547278446488;0,006991451603658;0,000796096611905;0,429644571174143;0,994187060775809;HOROZ
60629;966,33;398,247769241371;194,995882782673;2,04233937434066;0,871927731712066;61259;277,840314493322;0,613008573970719;0,989715796862502;0,815904529397246;0,697656926045274;0,006568601976634;0,000959887529947;0,486725186458941;0,994058012788396;HOROZ
60635;994,351;413,413754994838;188,052701869021;2,19839306155134;0,890553911660319;61424;277,854062045198;0,644504676870748;0,987154858035947;0,770644026233636;0,672096800573718;0,006818071328356;0,000858160686651;0,451714109341428;0,993045163781037;HOROZ
60658;987,242;410,538606458271;190,220111824868;2,15822923517281;0,886179123967271;61495;277,90675469399;0,738740713676775;0,986389137328238;0,782079143824611;0,676932084637544;0,006768086756211;0,000876649673427;0,458237047211731;0,988980591931623;HOROZ
60663;981,238;398,670772720068;194,205124681036;2,05283343256182;0,87332858688621;61291;277,918208295659;0,781638964051024;0,989753797458028;0,79174445546666;0,697112071696319;0,006571893455979;0,000957371930637;0,485965240504734;0,997605692771065;HOROZ
60670;989,284;402,39943291668;192,559728780616;2,08973826181037;0,878071842929621;61470;277,934242545035;0,616734266516219;0,986985521392549;0,779007947962187;0,690692430977117;0,006632593257239;0,000931111980923;0,47705603420908;0,99692224771423;HOROZ
60707;977,364;404,698495842289;192,123356371712;2,10645131068445;0,880130364031858;61462;278,018979643904;0,661656675749319;0,987715987113989;0,79861223423249;0,686978040442849;0,006666422255132;0,000915891441641;0,471938828050697;0,994116162910273;HOROZ
60716;1000,347;406,143642231618;194,041779448358;2,09307316901672;0,878486927648642;62504;278,039587465778;0,61515704154002;0,971393830794829;0,762450525750655;0,684584365122761;0,006689235823039;0,000906283711906;0,468655752970534;0,980930782047953;HOROZ
60716;984,188;404,263087688184;192,45203653819;2,10059137310278;0,87941474233662;61532;278,039587465778;0,819290764829708;0,986738607553793;0,787692817438621;0,687768920619919;0,006658262858031;0,000918990212569;0,473026088170688;0,993634520063905;HOROZ
60716;984,188;404,263087688184;192,45203653819;2,10059137310278;0,87941474233662;61532;278,039587465778;0,819290764829708;0,986738607553793;0,787692817438621;0,687768920619919;0,006658262858031;0,000918990212569;0,473026088170688;0,993634520063905;HOROZ
60721;968,072;394,158111398331;197,405127271505;1,99669642246028;0,865547257400999;61253;278,051035595741;0,810867475028043;0,99131471111619;0,814204430483844;0,705430200609892;0,006491298091242;0,000991579432923;0,497631767932513;0,993619570733434;HOROZ
60733;1004,11;409,110349398939;189,728056420757;2,15629863667428;0,885962096872664;61522;278,078509184728;0,607944023463698;0,987175319397939;0,756958401841717;0,679715166319497;0,006736211769531;0,000886958573236;0,462012707324742;0,996237370930534;HOROZ
60735;976,532;407,350068548615;190,876398962206;2,13410390579127;0,883420672484778;61411;278,083087852336;0,751205936920223;0,988992200094446;0,800342613875177;0,682663657927305;0,006707006973716;0,00089853635743;0,466029669854689;0,994555738651505;HOROZ
60737;973,285;400,251424401181;195,090359678764;2,05162072108656;0,873167913628668;61432;278,087666444558;0,681137153751262;0,988686677952858;0,80571813816126;0,69478245295593;0,006589910999904;0,00094722832968;0,482722656935459;0,990363805506744;HOROZ
60743;962,318;396,221648746753;195,918492694937;2,02238003823205;0,869196455928289;61406;278,101401768937;0,743961885165589;0,989203009477901;0,824268840493255;0,701883409572826;0,006522918669588;0,000976521106974;0,492640320633575;0,996305950477578;HOROZ
60756;953,871;381,054530953447;203,689346215994;1,87076318929991;0,845142417331859;61292;278,131159311447;0,812898046561413;0,991254976179599;0,83911164215227;0,729898575449366;0,006271883121888;0,001098064328666;0,532751930443014;0,996652700501259;HOROZ
60775;988,585;391,361951031333;198,551900398453;1,97108136585925;0,861748489373743;61744;278,174645378186;0,652148253068933;0,984306167400881;0,781460081767017;0,710786126870864;0,006439522024374;0,001013886093393;0,505216918152083;0,99582365308641;HOROZ
60787;1003,955;398,922461833535;195,939099099404;2,03595129133034;0,871063235684119;61530;278,202106760205;0,717335378805759;0,987924589631074;0,757865400666237;0,697383911353417;0,006562627894674;0,000957514234234;0,48634431981459;0,990173345957693;HOROZ
60794;984,123;396,834370510535;196,171212867398;2,02289808331244;0,86926847979911;61447;278,218124647963;0,775681020733652;0,989372955555194;0,788808931677391;0,701093819796984;0,0065275252576;0,000972820869661;0,491532544157526;0,994320241461945;HOROZ
60794;984,123;396,834370510535;196,171212867398;2,02289808331244;0,86926847979911;61447;278,218124647963;0,775681020733652;0,989372955555194;0,788808931677391;0,701093819796984;0,0065275252576;0,000972820869661;0,491532544157526;0,994320241461945;HOROZ
60818;969,951;390,204898574352;199,043221756393;1,96040284683454;0,860115554172626;61464;278,273036120468;0,61916396880663;0,989489782636991;0,812348547057637;0,713145932142735;0,006415944269367;0,001023655873801;0,508577120531731;0,997016034925317;HOROZ
60819;962,797;398,412608572669;194,854127816842;2,04467112417124;0,872241057722211;61390;278,275323863342;0,793608747846965;0,990698810881251;0,824479159462477;0,698460133729894;0,006550791834339;0,000961700967165;0,487846558409981;0,997485771007205;HOROZ
60832;976,002;404,905724245421;192,812684745115;2,09999526110369;0,879341575824106;61584;278,305062809374;0,840755175940515;0,987789036113276;0,802491690197872;0,687332991718063;0,006656130395933;0,000916368908513;0,472426641504102;0,992093708377745;HOROZ
60833;1000,597;401,364064219422;194,427615232263;2,06433671338278;0,874837170655993;61591;278,307350288982;0,697746171933245;0,987693007095192;0,763538086975617;0,693403757584123;0,006597801591561;0,000940857339703;0,480808771031781;0,992551198157358;HOROZ
60844;974,219;392,362224749503;198,611654618506;1,9755246765511;0,862419264450222;61674;278,332511323895;0,689911668991167;0,986542140934592;0,805590676240953;0,709376422517717;0,006448659272065;0,001007293873504;0,503214908824035;0,994113469990295;HOROZ
60867;964,835;380,57603226757;205,415465090569;1,85271363137031;0,841826115756857;61668;278,38511341197;0,681174179685751;0,987011091652072;0,821647734474357;0,731483566511741;0,006252584031866;0,001104225049097;0,535068208076736;0,991328162816655;HOROZ
60868;1018,898;416,225028438302;187,510757359522;2,21973946614836;0,892774752262419;61982;278,387400233811;0,760869021725543;0,982027040108418;0,736779402967304;0,66883868391657;0,006838158448418;0,00084412051842;0,44734518510325;0,992989762365128;HOROZ
60871;952,762;373,941234933172;209,759047308411;1,78271802685756;0,827855641628211;61626;278,394260586626;0,687248791943278;0,987748677506247;0,842658189121823;0,744486658809849;0,006143175484766;0,00116412700144;0,554260385145853;0,988089980172524;HOROZ
60882;1002,657;399,16649681327;195,059410585073;2,04638420477118;0,872470497247374;61699;278,41941376737;0,682679045985131;0,986758294299746;0,761016362285827;0,697501959683793;0,006556395926764;0,000957252839039;0,486508983762731;0,995584299851333;HOROZ
